customer_id,total_spend,avg_order_value,total_transactions,avg_review_score,promo_dependency_score,loyalty_segment,satisfaction_flag
445,20,20.0,31,4.3,1.0,Bargain Hunters,High
446,29,29.0,18,4.9,1.0,Bargain Hunters,High
447,74,74.0,15,4.1,1.0,Bargain Hunters,High
448,82,82.0,7,3.6,1.0,Bargain Hunters,At-Risk
449,23,23.0,35,3.4,1.0,Bargain Hunters,At-Risk
450,45,45.0,35,2.9,1.0,Bargain Hunters,At-Risk
451,21,21.0,19,2.7,1.0,Bargain Hunters,At-Risk
452,31,31.0,26,4.3,1.0,Bargain Hunters,High
453,45,45.0,39,3.3,1.0,Bargain Hunters,At-Risk
454,56,56.0,22,2.8,1.0,Bargain Hunters,At-Risk
455,97,97.0,14,3.2,1.0,Bargain Hunters,At-Risk
456,100,100.0,50,3.6,1.0,Bargain Hunters,At-Risk
457,96,96.0,33,4.0,1.0,Bargain Hunters,High
458,99,99.0,48,4.9,1.0,Bargain Hunters,High
459,91,91.0,48,4.0,1.0,Bargain Hunters,High
460,30,30.0,27,3.8,1.0,Bargain Hunters,At-Risk
461,65,65.0,27,3.7,1.0,Bargain Hunters,At-Risk
462,93,93.0,20,3.9,1.0,Bargain Hunters,At-Risk
463,81,81.0,48,3.3,1.0,Bargain Hunters,At-Risk
464,81,81.0,29,2.7,1.0,Bargain Hunters,At-Risk
465,52,52.0,45,4.7,1.0,Bargain Hunters,High
466,88,88.0,25,2.8,1.0,Bargain Hunters,At-Risk
467,24,24.0,25,4.6,1.0,Bargain Hunters,High
468,51,51.0,37,4.5,1.0,Bargain Hunters,High
469,38,38.0,16,5.0,1.0,Bargain Hunters,High
470,46,46.0,30,4.1,1.0,Bargain Hunters,High
471,63,63.0,6,4.6,1.0,Bargain Hunters,High
472,72,72.0,36,4.9,1.0,Bargain Hunters,High
473,39,39.0,3,3.9,1.0,Bargain Hunters,At-Risk
474,42,42.0,29,3.9,1.0,Bargain Hunters,At-Risk
475,76,76.0,15,2.6,1.0,Bargain Hunters,At-Risk
476,66,66.0,18,2.7,1.0,Bargain Hunters,At-Risk
477,90,90.0,2,3.5,1.0,Bargain Hunters,At-Risk
478,56,56.0,49,3.7,1.0,Bargain Hunters,At-Risk
479,43,43.0,48,3.2,1.0,Bargain Hunters,At-Risk
480,84,84.0,43,3.3,1.0,Bargain Hunters,At-Risk
481,88,88.0,30,4.8,1.0,Bargain Hunters,High
482,88,88.0,10,3.2,1.0,Bargain Hunters,At-Risk
483,42,42.0,11,2.5,1.0,Bargain Hunters,At-Risk
484,73,73.0,12,3.9,1.0,Bargain Hunters,At-Risk
485,73,73.0,28,4.7,1.0,Bargain Hunters,High
486,44,44.0,36,2.6,1.0,Bargain Hunters,At-Risk
487,63,63.0,37,2.8,1.0,Bargain Hunters,At-Risk
488,68,68.0,22,4.4,1.0,Bargain Hunters,High
489,29,29.0,32,4.6,1.0,Bargain Hunters,High
490,85,85.0,40,3.2,1.0,Bargain Hunters,At-Risk
491,42,42.0,47,4.2,1.0,Bargain Hunters,High
492,69,69.0,24,3.7,1.0,Bargain Hunters,At-Risk
493,62,62.0,11,3.9,1.0,Bargain Hunters,At-Risk
494,48,48.0,19,4.7,1.0,Bargain Hunters,High
495,68,68.0,42,4.5,1.0,Bargain Hunters,High
496,36,36.0,6,3.3,1.0,Bargain Hunters,At-Risk
497,63,63.0,31,3.3,1.0,Bargain Hunters,At-Risk
498,39,39.0,31,4.6,1.0,Bargain Hunters,High
499,78,78.0,27,3.6,1.0,Bargain Hunters,At-Risk
500,99,99.0,24,4.8,1.0,Bargain Hunters,High
501,31,31.0,35,4.8,1.0,Bargain Hunters,High
502,45,45.0,21,2.9,1.0,Bargain Hunters,At-Risk
503,30,30.0,8,2.8,1.0,Bargain Hunters,At-Risk
504,24,24.0,26,3.2,1.0,Bargain Hunters,At-Risk
505,22,22.0,26,3.9,1.0,Bargain Hunters,At-Risk
506,63,63.0,9,4.3,1.0,Bargain Hunters,High
507,40,40.0,48,2.7,1.0,Bargain Hunters,At-Risk
508,20,20.0,33,5.0,1.0,Bargain Hunters,High
509,20,20.0,31,3.7,1.0,Bargain Hunters,At-Risk
510,80,80.0,17,3.9,1.0,Bargain Hunters,At-Risk
511,87,87.0,22,3.9,1.0,Bargain Hunters,At-Risk
512,46,46.0,8,3.1,1.0,Bargain Hunters,At-Risk
513,49,49.0,2,3.3,1.0,Bargain Hunters,At-Risk
514,65,65.0,45,3.6,1.0,Bargain Hunters,At-Risk
515,62,62.0,47,4.3,1.0,Bargain Hunters,High
516,67,67.0,7,4.5,1.0,Bargain Hunters,High
517,41,41.0,19,2.8,1.0,Bargain Hunters,At-Risk
518,49,49.0,44,2.7,1.0,Bargain Hunters,At-Risk
519,100,100.0,16,2.9,1.0,Bargain Hunters,At-Risk
520,54,54.0,17,4.4,1.0,Bargain Hunters,High
521,84,84.0,20,3.9,1.0,Bargain Hunters,At-Risk
522,41,41.0,50,3.5,1.0,Bargain Hunters,At-Risk
523,88,88.0,37,2.5,1.0,Bargain Hunters,At-Risk
524,40,40.0,5,4.9,1.0,Bargain Hunters,High
525,39,39.0,44,4.8,1.0,Bargain Hunters,High
526,37,37.0,41,3.2,1.0,Bargain Hunters,At-Risk
527,52,52.0,19,4.9,1.0,Bargain Hunters,High
528,23,23.0,47,4.3,1.0,Bargain Hunters,High
529,88,88.0,40,3.2,1.0,Bargain Hunters,At-Risk
530,84,84.0,6,3.7,1.0,Bargain Hunters,At-Risk
531,37,37.0,25,3.2,1.0,Bargain Hunters,At-Risk
532,51,51.0,42,3.4,1.0,Bargain Hunters,At-Risk
533,76,76.0,35,4.1,1.0,Bargain Hunters,High
534,60,60.0,17,4.5,1.0,Bargain Hunters,High
535,72,72.0,4,4.5,1.0,Bargain Hunters,High
536,45,45.0,24,3.2,1.0,Bargain Hunters,At-Risk
537,84,84.0,16,4.4,1.0,Bargain Hunters,High
538,49,49.0,14,3.0,1.0,Bargain Hunters,At-Risk
539,22,22.0,43,3.2,1.0,Bargain Hunters,At-Risk
540,48,48.0,49,4.0,1.0,Bargain Hunters,High
541,37,37.0,33,3.1,1.0,Bargain Hunters,At-Risk
542,27,27.0,45,2.8,1.0,Bargain Hunters,At-Risk
543,79,79.0,35,4.6,1.0,Bargain Hunters,High
544,98,98.0,11,4.3,1.0,Bargain Hunters,High
545,64,64.0,30,3.3,1.0,Bargain Hunters,At-Risk
546,32,32.0,48,3.5,1.0,Bargain Hunters,At-Risk
547,74,74.0,45,3.4,1.0,Bargain Hunters,At-Risk
548,50,50.0,26,2.8,1.0,Bargain Hunters,At-Risk
549,64,64.0,41,4.6,1.0,Bargain Hunters,High
550,29,29.0,37,3.6,1.0,Bargain Hunters,At-Risk
551,62,62.0,12,3.3,1.0,Bargain Hunters,At-Risk
552,78,78.0,27,3.1,1.0,Bargain Hunters,At-Risk
553,94,94.0,18,3.5,1.0,Bargain Hunters,At-Risk
554,59,59.0,15,3.2,1.0,Bargain Hunters,At-Risk
555,47,47.0,34,3.0,1.0,Bargain Hunters,At-Risk
556,57,57.0,37,4.8,1.0,Bargain Hunters,High
557,90,90.0,21,5.0,1.0,Bargain Hunters,High
558,60,60.0,31,2.9,1.0,Bargain Hunters,At-Risk
559,77,77.0,43,3.2,1.0,Bargain Hunters,At-Risk
560,41,41.0,22,2.9,1.0,Bargain Hunters,At-Risk
561,48,48.0,12,3.3,1.0,Bargain Hunters,At-Risk
562,65,65.0,25,2.6,1.0,Bargain Hunters,At-Risk
563,62,62.0,40,3.5,1.0,Bargain Hunters,At-Risk
564,99,99.0,16,4.4,1.0,Bargain Hunters,High
565,58,58.0,30,3.4,1.0,Bargain Hunters,At-Risk
566,43,43.0,10,4.2,1.0,Bargain Hunters,High
567,93,93.0,1,3.6,1.0,Bargain Hunters,At-Risk
568,50,50.0,24,3.0,1.0,Bargain Hunters,At-Risk
569,88,88.0,36,4.0,1.0,Bargain Hunters,High
570,33,33.0,46,4.4,1.0,Bargain Hunters,High
571,99,99.0,20,4.1,1.0,Bargain Hunters,High
572,76,76.0,37,3.6,1.0,Bargain Hunters,At-Risk
573,97,97.0,26,4.6,1.0,Bargain Hunters,High
574,68,68.0,23,3.2,1.0,Bargain Hunters,At-Risk
575,79,79.0,20,4.8,1.0,Bargain Hunters,High
576,86,86.0,38,4.8,1.0,Bargain Hunters,High
577,68,68.0,5,5.0,1.0,Bargain Hunters,High
578,52,52.0,41,3.7,1.0,Bargain Hunters,At-Risk
579,90,90.0,22,4.6,1.0,Bargain Hunters,High
580,41,41.0,48,3.7,1.0,Bargain Hunters,At-Risk
581,80,80.0,10,4.1,1.0,Bargain Hunters,High
582,100,100.0,12,2.7,1.0,Bargain Hunters,At-Risk
583,77,77.0,2,4.9,1.0,Bargain Hunters,High
584,78,78.0,38,4.0,1.0,Bargain Hunters,High
585,94,94.0,20,4.7,1.0,Bargain Hunters,High
586,23,23.0,5,2.8,1.0,Bargain Hunters,At-Risk
587,20,20.0,9,4.9,1.0,Bargain Hunters,High
588,86,86.0,48,4.2,1.0,Bargain Hunters,High
589,60,60.0,9,3.0,1.0,Bargain Hunters,At-Risk
590,70,70.0,40,3.4,1.0,Bargain Hunters,At-Risk
591,39,39.0,30,4.6,1.0,Bargain Hunters,High
592,37,37.0,6,4.2,1.0,Bargain Hunters,High
593,29,29.0,42,3.2,1.0,Bargain Hunters,At-Risk
594,35,35.0,9,4.4,1.0,Bargain Hunters,High
595,83,83.0,6,2.5,1.0,Bargain Hunters,At-Risk
596,77,77.0,47,3.6,1.0,Bargain Hunters,At-Risk
597,37,37.0,36,4.5,1.0,Bargain Hunters,High
598,69,69.0,19,3.4,1.0,Bargain Hunters,At-Risk
599,66,66.0,30,3.2,1.0,Bargain Hunters,At-Risk
600,26,26.0,27,4.2,1.0,Bargain Hunters,High
601,63,63.0,25,5.0,1.0,Bargain Hunters,High
602,38,38.0,5,4.7,1.0,Bargain Hunters,High
603,58,58.0,10,4.2,1.0,Bargain Hunters,High
604,46,46.0,26,3.4,1.0,Bargain Hunters,At-Risk
605,92,92.0,11,4.4,1.0,Bargain Hunters,High
606,32,32.0,17,4.2,1.0,Bargain Hunters,High
607,90,90.0,44,4.5,1.0,Bargain Hunters,High
608,23,23.0,44,2.8,1.0,Bargain Hunters,At-Risk
609,25,25.0,21,3.3,1.0,Bargain Hunters,At-Risk
610,54,54.0,49,4.6,1.0,Bargain Hunters,High
611,72,72.0,27,2.5,1.0,Bargain Hunters,At-Risk
612,33,33.0,19,4.7,1.0,Bargain Hunters,High
613,43,43.0,33,4.6,1.0,Bargain Hunters,High
614,51,51.0,46,2.6,1.0,Bargain Hunters,At-Risk
615,85,85.0,21,4.0,1.0,Bargain Hunters,High
616,100,100.0,23,2.6,1.0,Bargain Hunters,At-Risk
617,72,72.0,38,4.6,1.0,Bargain Hunters,High
618,57,57.0,2,2.6,1.0,Bargain Hunters,At-Risk
619,94,94.0,21,4.0,1.0,Bargain Hunters,High
620,34,34.0,1,4.6,1.0,Bargain Hunters,High
621,89,89.0,10,3.7,1.0,Bargain Hunters,At-Risk
622,27,27.0,45,4.4,1.0,Bargain Hunters,High
623,63,63.0,44,4.0,1.0,Bargain Hunters,High
624,70,70.0,48,4.7,1.0,Bargain Hunters,High
625,87,87.0,21,3.4,1.0,Bargain Hunters,At-Risk
626,79,79.0,1,4.0,1.0,Bargain Hunters,High
627,79,79.0,10,3.9,1.0,Bargain Hunters,At-Risk
628,44,44.0,24,4.1,1.0,Bargain Hunters,High
629,85,85.0,29,3.7,1.0,Bargain Hunters,At-Risk
630,90,90.0,11,4.7,1.0,Bargain Hunters,High
631,94,94.0,33,4.3,1.0,Bargain Hunters,High
632,68,68.0,27,4.1,1.0,Bargain Hunters,High
633,51,51.0,19,3.9,1.0,Bargain Hunters,At-Risk
634,33,33.0,50,2.9,1.0,Bargain Hunters,At-Risk
635,60,60.0,46,3.9,1.0,Bargain Hunters,At-Risk
636,59,59.0,28,4.3,1.0,Bargain Hunters,High
637,30,30.0,14,2.8,1.0,Bargain Hunters,At-Risk
638,20,20.0,46,3.4,1.0,Bargain Hunters,At-Risk
639,20,20.0,41,2.7,1.0,Bargain Hunters,At-Risk
640,24,24.0,50,4.0,1.0,Bargain Hunters,High
641,88,88.0,28,4.4,1.0,Bargain Hunters,High
642,78,78.0,23,3.9,1.0,Bargain Hunters,At-Risk
643,25,25.0,14,2.8,1.0,Bargain Hunters,At-Risk
644,57,57.0,10,3.2,1.0,Bargain Hunters,At-Risk
645,93,93.0,37,4.3,1.0,Bargain Hunters,High
646,42,42.0,15,4.2,1.0,Bargain Hunters,High
647,54,54.0,19,4.9,1.0,Bargain Hunters,High
648,70,70.0,23,3.7,1.0,Bargain Hunters,At-Risk
649,31,31.0,35,4.1,1.0,Bargain Hunters,High
650,93,93.0,33,4.2,1.0,Bargain Hunters,High
651,40,40.0,12,3.9,1.0,Bargain Hunters,At-Risk
652,32,32.0,41,2.9,1.0,Bargain Hunters,At-Risk
653,27,27.0,27,3.1,1.0,Bargain Hunters,At-Risk
654,68,68.0,45,3.6,1.0,Bargain Hunters,At-Risk
655,59,59.0,23,4.4,1.0,Bargain Hunters,High
656,36,36.0,19,3.1,1.0,Bargain Hunters,At-Risk
657,23,23.0,6,3.9,1.0,Bargain Hunters,At-Risk
658,80,80.0,6,4.3,1.0,Bargain Hunters,High
659,37,37.0,20,4.9,1.0,Bargain Hunters,High
660,52,52.0,8,3.6,1.0,Bargain Hunters,At-Risk
661,79,79.0,39,5.0,1.0,Bargain Hunters,High
662,68,68.0,39,4.1,1.0,Bargain Hunters,High
663,98,98.0,39,2.8,1.0,Bargain Hunters,At-Risk
664,83,83.0,23,4.7,1.0,Bargain Hunters,High
665,83,83.0,41,4.4,1.0,Bargain Hunters,High
666,55,55.0,50,4.9,1.0,Bargain Hunters,High
667,26,26.0,30,3.1,1.0,Bargain Hunters,At-Risk
668,76,76.0,32,2.6,1.0,Bargain Hunters,At-Risk
669,85,85.0,35,2.9,1.0,Bargain Hunters,At-Risk
670,89,89.0,45,3.3,1.0,Bargain Hunters,At-Risk
671,41,41.0,37,4.8,1.0,Bargain Hunters,High
672,30,30.0,45,4.7,1.0,Bargain Hunters,High
673,53,53.0,29,3.3,1.0,Bargain Hunters,At-Risk
674,66,66.0,27,4.2,1.0,Bargain Hunters,High
675,33,33.0,36,4.7,1.0,Bargain Hunters,High
676,86,86.0,9,2.6,1.0,Bargain Hunters,At-Risk
677,60,60.0,38,2.9,1.0,Bargain Hunters,At-Risk
678,62,62.0,41,2.7,1.0,Bargain Hunters,At-Risk
679,74,74.0,25,3.3,1.0,Bargain Hunters,At-Risk
680,95,95.0,37,3.4,1.0,Bargain Hunters,At-Risk
681,25,25.0,3,4.2,1.0,Bargain Hunters,High
682,59,59.0,24,3.8,1.0,Bargain Hunters,At-Risk
683,29,29.0,49,4.0,1.0,Bargain Hunters,High
684,36,36.0,3,2.7,1.0,Bargain Hunters,At-Risk
685,82,82.0,42,4.7,1.0,Bargain Hunters,High
686,71,71.0,32,3.5,1.0,Bargain Hunters,At-Risk
687,35,35.0,33,3.0,1.0,Bargain Hunters,At-Risk
688,38,38.0,46,3.3,1.0,Bargain Hunters,At-Risk
689,59,59.0,44,4.7,1.0,Bargain Hunters,High
690,91,91.0,35,4.7,1.0,Bargain Hunters,High
691,68,68.0,45,4.8,1.0,Bargain Hunters,High
692,21,21.0,37,2.9,1.0,Bargain Hunters,At-Risk
693,95,95.0,40,4.0,1.0,Bargain Hunters,High
694,52,52.0,30,3.1,1.0,Bargain Hunters,At-Risk
695,21,21.0,38,3.5,1.0,Bargain Hunters,At-Risk
696,67,67.0,15,3.7,1.0,Bargain Hunters,At-Risk
697,42,42.0,49,2.8,1.0,Bargain Hunters,At-Risk
698,63,63.0,40,4.6,1.0,Bargain Hunters,High
699,41,41.0,40,3.8,1.0,Bargain Hunters,At-Risk
700,46,46.0,5,2.6,1.0,Bargain Hunters,At-Risk
701,79,79.0,5,4.1,1.0,Bargain Hunters,High
702,90,90.0,5,3.3,1.0,Bargain Hunters,At-Risk
703,71,71.0,1,3.4,1.0,Bargain Hunters,At-Risk
704,87,87.0,21,3.0,1.0,Bargain Hunters,At-Risk
705,66,66.0,18,3.2,1.0,Bargain Hunters,At-Risk
706,90,90.0,49,4.5,1.0,Bargain Hunters,High
707,47,47.0,27,4.8,1.0,Bargain Hunters,High
708,38,38.0,21,3.7,1.0,Bargain Hunters,At-Risk
709,50,50.0,19,3.4,1.0,Bargain Hunters,At-Risk
710,79,79.0,23,4.6,1.0,Bargain Hunters,High
711,91,91.0,26,4.1,1.0,Bargain Hunters,High
712,60,60.0,13,3.5,1.0,Bargain Hunters,At-Risk
713,81,81.0,36,3.8,1.0,Bargain Hunters,At-Risk
714,90,90.0,39,2.6,1.0,Bargain Hunters,At-Risk
715,70,70.0,40,4.4,1.0,Bargain Hunters,High
716,63,63.0,37,2.6,1.0,Bargain Hunters,At-Risk
717,29,29.0,9,3.6,1.0,Bargain Hunters,At-Risk
718,90,90.0,7,4.2,1.0,Bargain Hunters,High
719,22,22.0,25,4.6,1.0,Bargain Hunters,High
720,22,22.0,42,3.3,1.0,Bargain Hunters,At-Risk
721,62,62.0,19,3.4,1.0,Bargain Hunters,At-Risk
722,57,57.0,41,4.4,1.0,Bargain Hunters,High
723,32,32.0,50,4.3,1.0,Bargain Hunters,High
724,53,53.0,43,3.5,1.0,Bargain Hunters,At-Risk
725,79,79.0,36,4.7,1.0,Bargain Hunters,High
726,61,61.0,33,3.1,1.0,Bargain Hunters,At-Risk
727,78,78.0,20,3.6,1.0,Bargain Hunters,At-Risk
728,97,97.0,37,4.8,1.0,Bargain Hunters,High
729,78,78.0,12,3.7,1.0,Bargain Hunters,At-Risk
730,56,56.0,46,3.2,1.0,Bargain Hunters,At-Risk
731,25,25.0,28,3.9,1.0,Bargain Hunters,At-Risk
732,28,28.0,30,3.5,1.0,Bargain Hunters,At-Risk
733,57,57.0,28,2.8,1.0,Bargain Hunters,At-Risk
734,36,36.0,20,2.7,1.0,Bargain Hunters,At-Risk
735,69,69.0,39,3.1,1.0,Bargain Hunters,At-Risk
736,48,48.0,48,3.6,1.0,Bargain Hunters,At-Risk
737,58,58.0,32,2.9,1.0,Bargain Hunters,At-Risk
738,24,24.0,28,3.6,1.0,Bargain Hunters,At-Risk
739,31,31.0,27,3.5,1.0,Bargain Hunters,At-Risk
740,29,29.0,26,3.5,1.0,Bargain Hunters,At-Risk
741,69,69.0,22,2.8,1.0,Bargain Hunters,At-Risk
742,79,79.0,23,4.7,1.0,Bargain Hunters,High
743,39,39.0,21,3.1,1.0,Bargain Hunters,At-Risk
744,84,84.0,36,4.9,1.0,Bargain Hunters,High
745,66,66.0,42,4.1,1.0,Bargain Hunters,High
746,92,92.0,4,4.7,1.0,Bargain Hunters,High
747,45,45.0,47,2.5,1.0,Bargain Hunters,At-Risk
748,74,74.0,13,4.4,1.0,Bargain Hunters,High
749,39,39.0,8,3.9,1.0,Bargain Hunters,At-Risk
750,71,71.0,11,3.7,1.0,Bargain Hunters,At-Risk
751,95,95.0,5,3.4,1.0,Bargain Hunters,At-Risk
752,72,72.0,1,4.8,1.0,Bargain Hunters,High
753,85,85.0,17,4.2,1.0,Bargain Hunters,High
754,54,54.0,27,3.4,1.0,Bargain Hunters,At-Risk
755,41,41.0,3,2.9,1.0,Bargain Hunters,At-Risk
756,24,24.0,22,3.3,1.0,Bargain Hunters,At-Risk
757,99,99.0,24,4.8,1.0,Bargain Hunters,High
758,32,32.0,18,3.8,1.0,Bargain Hunters,At-Risk
759,71,71.0,39,4.6,1.0,Bargain Hunters,High
760,49,49.0,25,2.6,1.0,Bargain Hunters,At-Risk
761,50,50.0,6,3.4,1.0,Bargain Hunters,At-Risk
762,91,91.0,26,4.2,1.0,Bargain Hunters,High
763,46,46.0,43,3.9,1.0,Bargain Hunters,At-Risk
764,50,50.0,6,2.9,1.0,Bargain Hunters,At-Risk
765,39,39.0,6,4.2,1.0,Bargain Hunters,High
766,99,99.0,13,3.0,1.0,Bargain Hunters,At-Risk
767,48,48.0,13,3.6,1.0,Bargain Hunters,At-Risk
768,77,77.0,11,2.5,1.0,Bargain Hunters,At-Risk
769,95,95.0,45,2.6,1.0,Bargain Hunters,At-Risk
770,100,100.0,8,4.3,1.0,Bargain Hunters,High
771,54,54.0,8,3.3,1.0,Bargain Hunters,At-Risk
772,68,68.0,34,2.6,1.0,Bargain Hunters,At-Risk
773,22,22.0,40,3.6,1.0,Bargain Hunters,At-Risk
774,84,84.0,14,2.6,1.0,Bargain Hunters,At-Risk
775,46,46.0,11,3.5,1.0,Bargain Hunters,At-Risk
776,53,53.0,8,3.0,1.0,Bargain Hunters,At-Risk
777,60,60.0,8,5.0,1.0,Bargain Hunters,High
778,32,32.0,37,2.5,1.0,Bargain Hunters,At-Risk
779,50,50.0,23,2.9,1.0,Bargain Hunters,At-Risk
780,94,94.0,38,4.6,1.0,Bargain Hunters,High
781,26,26.0,38,3.6,1.0,Bargain Hunters,At-Risk
782,44,44.0,12,3.0,1.0,Bargain Hunters,At-Risk
783,57,57.0,15,4.5,1.0,Bargain Hunters,High
784,65,65.0,38,4.5,1.0,Bargain Hunters,High
785,72,72.0,41,3.2,1.0,Bargain Hunters,At-Risk
786,62,62.0,37,4.0,1.0,Bargain Hunters,High
787,21,21.0,16,4.8,1.0,Bargain Hunters,High
788,85,85.0,25,3.7,1.0,Bargain Hunters,At-Risk
789,51,51.0,18,3.8,1.0,Bargain Hunters,At-Risk
790,84,84.0,4,2.7,1.0,Bargain Hunters,At-Risk
791,37,37.0,12,4.9,1.0,Bargain Hunters,High
792,44,44.0,35,3.1,1.0,Bargain Hunters,At-Risk
793,45,45.0,45,4.2,1.0,Bargain Hunters,High
794,35,35.0,16,3.8,1.0,Bargain Hunters,At-Risk
795,50,50.0,10,4.2,1.0,Bargain Hunters,High
796,26,26.0,34,4.6,1.0,Bargain Hunters,High
797,78,78.0,43,4.0,1.0,Bargain Hunters,High
798,82,82.0,38,4.0,1.0,Bargain Hunters,High
799,39,39.0,48,3.8,1.0,Bargain Hunters,At-Risk
800,55,55.0,31,3.3,1.0,Bargain Hunters,At-Risk
801,20,20.0,20,2.6,1.0,Bargain Hunters,At-Risk
802,29,29.0,12,4.9,1.0,Bargain Hunters,High
803,41,41.0,2,3.5,1.0,Bargain Hunters,At-Risk
804,38,38.0,30,2.8,1.0,Bargain Hunters,At-Risk
805,47,47.0,28,2.6,1.0,Bargain Hunters,At-Risk
806,30,30.0,40,3.7,1.0,Bargain Hunters,At-Risk
807,56,56.0,46,2.7,1.0,Bargain Hunters,At-Risk
808,89,89.0,15,3.3,1.0,Bargain Hunters,At-Risk
809,96,96.0,38,4.6,1.0,Bargain Hunters,High
810,81,81.0,30,4.9,1.0,Bargain Hunters,High
811,83,83.0,32,4.9,1.0,Bargain Hunters,High
812,35,35.0,36,2.7,1.0,Bargain Hunters,At-Risk
813,56,56.0,32,3.2,1.0,Bargain Hunters,At-Risk
814,45,45.0,14,2.9,1.0,Bargain Hunters,At-Risk
815,62,62.0,8,3.8,1.0,Bargain Hunters,At-Risk
816,84,84.0,27,3.0,1.0,Bargain Hunters,At-Risk
817,24,24.0,24,3.9,1.0,Bargain Hunters,At-Risk
818,21,21.0,30,4.7,1.0,Bargain Hunters,High
819,91,91.0,34,4.9,1.0,Bargain Hunters,High
820,36,36.0,28,4.8,1.0,Bargain Hunters,High
821,39,39.0,27,2.5,1.0,Bargain Hunters,At-Risk
822,39,39.0,31,3.9,1.0,Bargain Hunters,At-Risk
823,59,59.0,23,3.4,1.0,Bargain Hunters,At-Risk
824,27,27.0,11,2.5,1.0,Bargain Hunters,At-Risk
825,94,94.0,48,3.0,1.0,Bargain Hunters,At-Risk
826,94,94.0,17,3.6,1.0,Bargain Hunters,At-Risk
827,94,94.0,36,3.6,1.0,Bargain Hunters,At-Risk
828,51,51.0,33,4.1,1.0,Bargain Hunters,High
829,62,62.0,27,3.7,1.0,Bargain Hunters,At-Risk
830,57,57.0,14,3.1,1.0,Bargain Hunters,At-Risk
831,76,76.0,5,4.2,1.0,Bargain Hunters,High
832,63,63.0,47,4.3,1.0,Bargain Hunters,High
833,80,80.0,28,2.5,1.0,Bargain Hunters,At-Risk
834,68,68.0,11,3.5,1.0,Bargain Hunters,At-Risk
835,89,89.0,18,3.1,1.0,Bargain Hunters,At-Risk
836,26,26.0,21,2.5,1.0,Bargain Hunters,At-Risk
837,90,90.0,22,3.9,1.0,Bargain Hunters,At-Risk
838,28,28.0,33,4.9,1.0,Bargain Hunters,High
839,29,29.0,49,4.3,1.0,Bargain Hunters,High
840,31,31.0,10,2.6,1.0,Bargain Hunters,At-Risk
841,24,24.0,18,4.2,1.0,Bargain Hunters,High
842,88,88.0,28,2.6,1.0,Bargain Hunters,At-Risk
843,87,87.0,25,3.6,1.0,Bargain Hunters,At-Risk
844,80,80.0,6,3.2,1.0,Bargain Hunters,At-Risk
845,48,48.0,44,4.4,1.0,Bargain Hunters,High
846,21,21.0,30,3.7,1.0,Bargain Hunters,At-Risk
847,72,72.0,42,3.7,1.0,Bargain Hunters,At-Risk
848,44,44.0,30,4.1,1.0,Bargain Hunters,High
849,73,73.0,33,3.6,1.0,Bargain Hunters,At-Risk
850,61,61.0,24,4.3,1.0,Bargain Hunters,High
851,20,20.0,13,2.6,1.0,Bargain Hunters,At-Risk
852,86,86.0,19,2.9,1.0,Bargain Hunters,At-Risk
853,60,60.0,23,4.2,1.0,Bargain Hunters,High
854,43,43.0,35,4.0,1.0,Bargain Hunters,High
855,44,44.0,22,4.3,1.0,Bargain Hunters,High
856,76,76.0,14,3.0,1.0,Bargain Hunters,At-Risk
857,33,33.0,47,3.5,1.0,Bargain Hunters,At-Risk
858,60,60.0,50,3.0,1.0,Bargain Hunters,At-Risk
859,26,26.0,33,3.1,1.0,Bargain Hunters,At-Risk
860,73,73.0,7,4.0,1.0,Bargain Hunters,High
861,87,87.0,3,4.1,1.0,Bargain Hunters,High
862,100,100.0,35,3.3,1.0,Bargain Hunters,At-Risk
863,84,84.0,13,4.9,1.0,Bargain Hunters,High
864,41,41.0,42,3.9,1.0,Bargain Hunters,At-Risk
865,59,59.0,5,3.9,1.0,Bargain Hunters,At-Risk
866,26,26.0,23,4.8,1.0,Bargain Hunters,High
867,69,69.0,11,2.7,1.0,Bargain Hunters,At-Risk
868,20,20.0,23,3.1,1.0,Bargain Hunters,At-Risk
869,83,83.0,2,3.2,1.0,Bargain Hunters,At-Risk
870,54,54.0,33,2.7,1.0,Bargain Hunters,At-Risk
871,66,66.0,6,2.5,1.0,Bargain Hunters,At-Risk
872,42,42.0,45,2.6,1.0,Bargain Hunters,At-Risk
873,33,33.0,25,2.9,1.0,Bargain Hunters,At-Risk
874,77,77.0,24,4.2,1.0,Bargain Hunters,High
875,65,65.0,10,4.4,1.0,Bargain Hunters,High
876,39,39.0,7,4.1,1.0,Bargain Hunters,High
877,51,51.0,1,3.8,1.0,Bargain Hunters,At-Risk
878,65,65.0,45,4.9,1.0,Bargain Hunters,High
879,89,89.0,37,4.9,1.0,Bargain Hunters,High
880,76,76.0,14,4.1,1.0,Bargain Hunters,High
881,75,75.0,25,3.1,1.0,Bargain Hunters,At-Risk
882,61,61.0,18,2.7,1.0,Bargain Hunters,At-Risk
883,35,35.0,37,3.8,1.0,Bargain Hunters,At-Risk
884,37,37.0,30,4.3,1.0,Bargain Hunters,High
885,91,91.0,34,4.1,1.0,Bargain Hunters,High
886,99,99.0,49,4.4,1.0,Bargain Hunters,High
887,54,54.0,48,3.6,1.0,Bargain Hunters,At-Risk
888,47,47.0,33,3.3,1.0,Bargain Hunters,At-Risk
